,text,label
416,"And I'm going to spend what it takes to win the war, more than just $120 billion for Iraq and Afghanistan.",1
417,A half a million manufacturing jobs have been lost in the last four years.,1
418,"But before I can do that, I must challenge the American people to change, and they must decide.",0
419,"The buildings that were in question, they said in the same report, which was -- actually, it wasn't even a bad story, to be honest with you, but the buildings are worth $3.9 billion.",1
420,I just cited an example of the administration just unilaterally acting without any input.,1
421,They've held a torch for the world to see -- the torch of freedom and hope and opportunity.,0
422,"Obviously, Medicare, which is a single-payer system, which takes care of our elderly and does a great job doing it, by the way, and then all of the people who were employed, but people who were working but didn't have the money to afford insurance and didn't have anybody, an employer or anybody else, to help them.",1
423,So I know what it's like to have to look welfare head-on.,0
424,"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.",1
425,It is our greatest ally in the region.,1
426,"But what we also have been able to do is position ourselves so we can start rebuilding America, and that's what my plan does.",1
427,"So -- but, look, you're not interested in hearing politicians pointing fingers.",0
428,"Cutting 500,000 kids from after-school programs, cutting 365,000 kids from health care, running up the biggest deficits in American history.",1
429,You attended a private school for some time in your life.,1
430,I believe in the need for increased oil production.,0
431,"Jim, we've got the capability of doing both.",0
432,I want to remind you that it wasn't just my administration that made the decision on safety.,1
433,"She mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign.",0
434,And I've had a consistent record ever since 1965.,1
435,But I'll try harder to keep it on a high plane.,0
436,And Iran is killing ISIS.,1
437,Because an enemy realizes the stakes.,0
438,"Now, that runs counter to what the United States of America is all about at our core.",0
439,Republicans wanted to have just a majority vote to confirm a judge and the Democrats were blocking in an unprecedented fashion.,1
440,My opponent calls it a mistake.,1
441,Reduce the capital gains rate.,0
442,No longer do we give the image of being on the rise.,0
443,"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",1
444,And that example that President Eisenhower has set we will continue to follow.,0
